"annotation_id","annotator","comment","created_at","id","lead_time","rating","sentiment","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки" 
476,"1","Менеджеру Наталье и дежурного  сантехнику 09.09.2024  большая благодарность  за оперативное решение проблемы. ","2025-05-10T20:25:45.537146Z",3911553,11.848,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T20:25:45.537146Z","","","","",""
477,"1","Отлично!!!","2025-05-10T20:25:48.225687Z",3911561,1.507,5,"Вопрос решен","2025-05-10T20:25:48.225687Z","","","","",""
478,"1","Спасибо! оперативно и в полной мере ответили на мой вопрос 👌","2025-05-10T20:25:53.543691Z",3911570,4.414,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T20:25:53.543691Z","","","","",""
479,"1","Быстро, качественно устранил наш засор ","2025-05-10T20:25:58.278276Z",3911586,3.977,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T20:25:58.278276Z","","","","",""
480,"1","Спасибо, все качественно и профессионально!","2025-05-10T20:26:22.538525Z",3911663,23.057,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T20:26:22.538525Z","","","","",""
481,"1","Быстро и качественно. Спасибо!","2025-05-10T20:26:27.621456Z",3911763,3.555,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T20:26:27.621456Z","","","","",""
482,"1","отличная функция, спасибо ","2025-05-10T20:26:33.481835Z",3911815,4.79,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T20:26:33.481835Z","","","","",""
483,"1","Спасибо за выполненную работу!","2025-05-10T20:26:40.803165Z",3911905,5.806,5,"Вопрос решен","2025-05-10T20:26:40.803165Z","","","","",""
484,"1","очень оперативно, благодарю","2025-05-10T20:27:00.537461Z",3911957,18.615,5,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}","2025-05-10T20:27:00.537461Z","","","","",""
485,"1","спасибо","2025-05-10T20:27:14.937620Z",3911963,2.64,5,"Вопрос решен","2025-05-10T20:27:14.938630Z","","","","",""
486,"1","спасибо большое!
","2025-05-10T20:27:17.662332Z",3911972,1.827,5,"Вопрос решен","2025-05-10T20:27:17.662332Z","","","","",""
487,"1","оперативно и четко. сделали аккуратно, прибрались после работы ","2025-05-10T20:27:24.731920Z",3911983,6.064,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T20:27:24.731920Z","","","","",""
488,"1","Спасибо Александру за профессионализм и быструю работу. ","2025-05-10T20:27:28.792566Z",3912007,2.665,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T20:27:28.792566Z","","","","",""
489,"1","спасибо","2025-05-10T20:27:31.965871Z",3912029,1.669,5,"Вопрос решен","2025-05-10T20:27:31.965871Z","","","","",""
490,"1","спасибо большое!!!🤗","2025-05-10T20:27:33.720108Z",3912041,1.283,5,"Вопрос решен","2025-05-10T20:27:33.720108Z","","","","",""
491,"1","все отлично, сделали быстро и не дорого","2025-05-10T20:27:38.137780Z",3912121,3.613,5,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T20:27:38.137780Z","","","","",""
492,"1","Спасибо большое за оперативный ответ ","2025-05-10T20:27:45.402617Z",3912185,5.591,5,"{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T20:27:45.402617Z","","","","",""
493,"1","Спасибо огромное менеджеру по страхованию Евгении Гущиной за помощь в оформлении страховки!!!! Настоящий профессионал своего дела!!! Исчерпывающе ответила на все интересующие вопросы!!!! ","2025-05-10T20:27:59.427535Z",3912199,13.105,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T20:27:59.427535Z","","","","",""
494,"1","спасибо большое","2025-05-10T20:28:02.342845Z",3912201,2.003,5,"Вопрос решен","2025-05-10T20:28:02.342845Z","","","","",""
495,"1","Оперативно,профессионально,спасибо","2025-05-10T20:28:09.368266Z",3912225,6.017,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T20:28:09.368266Z","","","","",""
496,"1","Специалист связывался по заявке, все починили! Спасибо ","2025-05-10T20:28:45.618842Z",3912227,35.009,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T20:28:45.618842Z","","","","",""
497,"1","В течении 2 часов после создания заявки все устранили, спасибо","2025-05-10T20:29:13.409488Z",3912230,26.432,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников"",""Понравилось выполнение заявки"",""Вопрос решен""]}","2025-05-10T20:29:13.409488Z","","","","",""
498,"1","Ремонт выполнен!","2025-05-10T20:29:20.992657Z",3912246,5.874,5,"Вопрос решен","2025-05-10T20:29:20.992657Z","","","","",""
499,"1","Быстро решили проблему! Спасибо!","2025-05-10T20:29:32.542344Z",3912277,10.394,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T20:29:32.542344Z","","","","",""
500,"1","Быстро решили проблему! Спасибо!","2025-05-10T20:29:44.616263Z",3912279,10.848,5,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников"",""Вопрос решен""]}","2025-05-10T20:29:44.616263Z","","","","",""
501,"1","спасибо ","2025-05-10T20:29:48.992171Z",3912394,2.208,5,"Вопрос решен","2025-05-10T20:29:48.992171Z","","","","",""
